Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Engine_volume,Turbo,Run,bins_airbags,bins_mileage
15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,258706 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,258706.0,[0-4],(200.000-300.000]
627,475,CHEVROLET,other,2012,Jeep,Yes,Hybrid,188419 km,4.0,Automatic,Front,4,Left wheel,Red,0,(1-2],No,188419.0,[0-4],(100.000-200.000]
40070,690,TOYOTA,Aqua,2016,Hatchback,Yes,Petrol,25807 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,25807.0,[0-4],[0-100.000]
11917,0,MERCEDES-BENZ,other,2008,Hatchback,No,Petrol,180000 km,4.0,Automatic,Front,4,Left wheel,other,8,(1-2],No,180000.0,(4-8],(100.000-200.000]
72130,1079,LEXUS,other,2018,Jeep,Yes,Petrol,18918 km,4.0,Tiptronic,Front,4,Left wheel,Black,6,(1-2],Yes,18918.0,(4-8],[0-100.000]
35927,640,SSANGYONG,other,2013,Jeep,Yes,Diesel,137267 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,137267.0,[0-4],(100.000-200.000]
21012,308,TOYOTA,Prius,2014,Sedan,No,Hybrid,160000 km,4.0,Automatic,4x4,4,Left wheel,White,4,(1-2],No,160000.0,[0-4],(100.000-200.000]
21012,1823,TOYOTA,other,2018,Sedan,Yes,Petrol,27358 km,6.0,Automatic,Front,4,Left wheel,Grey,12,(3-4],No,27358.0,(8-12],[0-100.000]
13172,1361,KIA,other,2009,Minivan,Yes,Diesel,84176 km,4.0,Automatic,Front,4,Left wheel,White,6,(2-3],No,84176.0,(4-8],[0-100.000]
15624,707,HYUNDAI,other,2011,Coupe,Yes,Petrol,107005 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(1-2],No,107005.0,[0-4],(100.000-200.000]
4547,0,other,other,<2006,Sedan,No,Petrol,15000 km,4.0,Manual,Front,4,Left wheel,other,2,(1-2],No,15000.0,[0-4],[0-100.000]
5488,1273,other,other,2015,Jeep,Yes,Petrol,124154 km,6.0,Automatic,4x4,4,Left wheel,Black,12,(3-4],No,124154.0,(8-12],(100.000-200.000]
20005,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,104997 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,104997.0,[0-4],(100.000-200.000]
36110,924,VOLKSWAGEN,other,2017,Sedan,Yes,Petrol,27728 km,6.0,Tiptronic,Front,4,Left wheel,Silver,8,(1-2],No,27728.0,(4-8],[0-100.000]
7840,0,MERCEDES-BENZ,other,<2006,Sedan,Yes,Petrol,777777 km,6.0,Manual,Rear,4,Left wheel,Blue,4,(2-3],No,600000.0,[0-4],(500.000-600.000]
470,1077,other,other,2019,Jeep,Yes,Petrol,11566 km,4.0,Automatic,4x4,4,Left wheel,Black,12,(1-2],No,11566.0,(8-12],[0-100.000]
1300,0,other,other,2018,Coupe,Yes,Petrol,4000 km,1.0,Tiptronic,Rear,5,Right-hand drive,Blue,0,[0-1],No,4000.0,[0-4],[0-100.000]
43880,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,113700 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,113700.0,[0-4],(100.000-200.000]
29479,584,MERCEDES-BENZ,other,2014,Sedan,Yes,Petrol,69000 km,4.0,Tiptronic,Rear,4,Left wheel,Grey,8,(1-2],Yes,69000.0,(4-8],[0-100.000]
17249,0,TOYOTA,Camry,2011,Sedan,Yes,Hybrid,152000 km,4.0,Variator,Front,4,Left wheel,White,12,(2-3],No,152000.0,(8-12],(100.000-200.000]
9408,0,TOYOTA,other,<2006,Universal,No,Petrol,181926 km,4.0,Automatic,4x4,4,Right-hand drive,Silver,2,(1-2],No,181926.0,[0-4],(100.000-200.000]
44213,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,50255 km,4.0,Automatic,Front,4,Left wheel,Red,4,(1-2],No,50255.0,[0-4],[0-100.000]
8467,2078,BMW,other,<2006,Sedan,Yes,Petrol,252800 km,6.0,Manual,Rear,4,Left wheel,Grey,6,(2-3],No,252800.0,(4-8],(200.000-300.000]
627,915,other,other,2014,Sedan,Yes,Petrol,164488 km,6.0,Automatic,4x4,4,Left wheel,Silver,12,(2-3],No,164488.0,(8-12],(100.000-200.000]
21950,831,FORD,other,2011,other,No,Diesel,125000 km,4.0,Manual,4x4,4,Left wheel,White,2,(2-3],Yes,125000.0,[0-4],(100.000-200.000]
706,475,other,other,2012,Hatchback,Yes,Petrol,164574 km,4.0,Automatic,Front,4,Left wheel,Red,12,(1-2],No,164574.0,(8-12],(100.000-200.000]
3136,473,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,156992 km,4.0,Automatic,Front,4,Left wheel,Black,12,(1-2],No,156992.0,(8-12],(100.000-200.000]
3450,0,other,other,<2006,Sedan,No,CNG,0 km,4.0,Manual,Front,4,Left wheel,White,2,(1-2],No,130000.0,[0-4],(100.000-200.000]
9408,0,other,other,<2006,Jeep,No,Petrol,11000 km,6.0,Tiptronic,4x4,4,Right-hand drive,Silver,4,(3-4],Yes,11000.0,[0-4],[0-100.000]
31500,0,NISSAN,other,2010,Jeep,Yes,LPG,90200 km,6.0,Tiptronic,4x4,4,Left wheel,Black,12,(3-4],No,90200.0,(8-12],[0-100.000]
20385,0,other,other,<2006,Minivan,Yes,Petrol,184000 km,6.0,Automatic,4x4,4,Right-hand drive,White,12,(2-3],No,184000.0,(8-12],(100.000-200.000]
314,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,149486 km,6.0,Automatic,4x4,4,Left wheel,Silver,12,(3-4],No,149486.0,(8-12],(100.000-200.000]
2300,0,VOLKSWAGEN,other,<2006,Sedan,No,CNG,0 km,4.0,Manual,Front,4,Left wheel,Green,0,(1-2],No,130000.0,[0-4],(100.000-200.000]
7840,0,MERCEDES-BENZ,other,<2006,Universal,No,LPG,170000 km,4.0,Tiptronic,Front,4,Left wheel,Silver,4,(1-2],No,170000.0,[0-4],(100.000-200.000]
56450,0,TOYOTA,other,2018,Sedan,Yes,Petrol,25000 km,4.0,Tiptronic,Front,4,Left wheel,Blue,12,(2-3],No,25000.0,(8-12],[0-100.000]
1490,639,VOLKSWAGEN,other,2014,Universal,Yes,Diesel,113214 km,4.0,Automatic,Front,4,Left wheel,Grey,12,(1-2],No,113214.0,(8-12],(100.000-200.000]
627,836,TOYOTA,other,2012,Sedan,Yes,Petrol,394069 km,4.0,Automatic,Rear,4,Left wheel,Black,12,(2-3],No,394069.0,(8-12],(300.000-400.000]
314,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,149486 km,6.0,Automatic,4x4,4,Left wheel,Silver,12,(3-4],No,149486.0,(8-12],(100.000-200.000]
13172,0,HONDA,other,<2006,Jeep,No,Petrol,260000 km,4.0,Automatic,4x4,4,Left wheel,Silver,6,(2-3],No,260000.0,(4-8],(200.000-300.000]
19757,0,NISSAN,other,<2006,Jeep,No,Diesel,222222 km,4.0,Manual,Rear,4,Left wheel,Black,0,(2-3],Yes,222222.0,[0-4],(200.000-300.000]
4704,917,other,other,2013,Hatchback,Yes,Petrol,301707 km,6.0,Automatic,4x4,4,Left wheel,Grey,0,(2-3],No,301707.0,[0-4],(300.000-400.000]
706,751,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,175827 km,4.0,Automatic,Front,4,Left wheel,Black,12,(2-3],No,175827.0,(8-12],(100.000-200.000]
5802,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,107800 km,6.0,Automatic,Rear,4,Left wheel,Grey,12,(3-4],No,107800.0,(8-12],(100.000-200.000]
25716,777,TOYOTA,Camry,2014,Sedan,No,Petrol,115200 km,4.0,Automatic,Front,4,Left wheel,Silver,8,(2-3],No,115200.0,(4-8],(100.000-200.000]
14426,642,CHEVROLET,other,2012,Jeep,Yes,LPG,132036 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,132036.0,[0-4],(100.000-200.000]
10820,0,TOYOTA,other,<2006,Jeep,No,Petrol,91000 km,4.0,Automatic,4x4,2,Right-hand drive,Silver,4,(1-2],No,91000.0,[0-4],[0-100.000]
45436,1172,FORD,other,2011,Jeep,Yes,Petrol,129177 km,4.0,Automatic,Front,4,Left wheel,White,4,(3-4],No,129177.0,[0-4],(100.000-200.000]
11917,893,HYUNDAI,other,2008,Hatchback,No,Diesel,201000 km,4.0,Manual,Front,4,Left wheel,Black,8,(1-2],No,201000.0,(4-8],(200.000-300.000]
41281,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,185811 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,185811.0,[0-4],(100.000-200.000]
4391,0,NISSAN,other,<2006,Sedan,No,Petrol,358400 km,4.0,Manual,Front,4,Left wheel,other,2,(2-3],No,358400.0,[0-4],(300.000-400.000]
3058,1872,other,other,2018,Sedan,Yes,Petrol,28968 km,6.0,Automatic,4x4,4,Left wheel,White,12,(3-4],No,28968.0,(8-12],[0-100.000]
3700,0,other,other,<2006,Coupe,Yes,Petrol,240000 km,4.0,Manual,Front,2,Left wheel,Black,4,(1-2],No,240000.0,[0-4],(200.000-300.000]
15681,0,other,other,2008,Jeep,No,Petrol,98000 km,4.0,Automatic,4x4,2,Left wheel,Black,12,(1-2],No,98000.0,(8-12],[0-100.000]
6586,645,LEXUS,other,2011,Hatchback,Yes,Hybrid,122302 km,4.0,Automatic,Front,4,Left wheel,Black,0,(1-2],No,122302.0,[0-4],(100.000-200.000]
12544,0,TOYOTA,Prius,2007,Hatchback,No,Hybrid,140000 km,4.0,Automatic,Front,4,Left wheel,other,6,(1-2],No,140000.0,(4-8],(100.000-200.000]
30063,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,120000 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,120000.0,[0-4],(100.000-200.000]
72130,1885,other,other,2010,Hatchback,Yes,Petrol,196800 km,8.0,Tiptronic,4x4,4,Left wheel,White,8,(4-5],No,196800.0,(4-8],(100.000-200.000]
21639,0,HYUNDAI,other,2015,Hatchback,No,Petrol,17200 km,4.0,Tiptronic,Front,2,Left wheel,Red,10,(1-2],No,17200.0,(8-12],[0-100.000]
36692,0,TOYOTA,other,2013,Jeep,No,Petrol,120000 km,4.0,Tiptronic,Front,4,Left wheel,White,0,(2-3],No,120000.0,[0-4],(100.000-200.000]
30,0,HONDA,FIT,<2006,Hatchback,No,Petrol,0 km,4.0,Automatic,Front,4,Right-hand drive,Silver,4,(1-2],No,130000.0,[0-4],(100.000-200.000]
12231,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,66000 km,4.0,Variator,Front,4,Right-hand drive,Silver,4,(1-2],No,66000.0,[0-4],[0-100.000]
3136,0,TOYOTA,other,<2006,Sedan,No,Petrol,300000 km,4.0,Variator,Front,4,Right-hand drive,other,4,(1-2],No,300000.0,[0-4],(200.000-300.000]
10663,0,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,230000 km,4.0,Variator,Front,4,Left wheel,Grey,6,(1-2],No,230000.0,(4-8],(200.000-300.000]
5620,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,110467 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,110467.0,[0-4],(100.000-200.000]
19130,2148,MERCEDES-BENZ,other,2010,Sedan,Yes,Petrol,157000 km,4.0,Automatic,Front,4,Left wheel,Grey,10,,No,157000.0,(8-12],(100.000-200.000]
9408,1111,HONDA,FIT,2012,Hatchback,No,Hybrid,64000 km,4.0,Variator,Front,4,Right-hand drive,Black,4,(1-2],No,64000.0,[0-4],[0-100.000]
3,0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,80000 km,4.0,Tiptronic,Front,4,Left wheel,Grey,6,(1-2],No,80000.0,(4-8],[0-100.000]
15367,640,VOLKSWAGEN,other,2013,Sedan,Yes,Diesel,179200 km,4.0,Tiptronic,Front,4,Left wheel,White,16,(1-2],Yes,179200.0,(12-16],(100.000-200.000]
5959,1730,CHEVROLET,other,2011,Sedan,Yes,Petrol,246976 km,8.0,Automatic,Front,4,Left wheel,Black,12,,No,246976.0,(8-12],(200.000-300.000]
26594,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,179918 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(2-3],No,179918.0,[0-4],(100.000-200.000]
36065,779,TOYOTA,other,2013,Sedan,Yes,Hybrid,92200 km,4.0,Tiptronic,Front,4,Left wheel,other,12,(2-3],No,92200.0,(8-12],[0-100.000]
26343,730,KIA,other,2016,Sedan,Yes,Diesel,29000 km,4.0,Tiptronic,Front,4,Left wheel,Silver,8,(1-2],Yes,29000.0,(4-8],[0-100.000]
549,862,other,other,2011,Sedan,Yes,Petrol,216550 km,4.0,Automatic,Front,4,Left wheel,Black,12,(2-3],No,216550.0,(8-12],(200.000-300.000]
6000,0,other,other,<2006,Jeep,No,Petrol,240000 km,6.0,Automatic,4x4,4,Left wheel,Green,5,(3-4],No,240000.0,(4-8],(200.000-300.000]
40142,1811,LEXUS,other,2010,Jeep,Yes,Petrol,357246 km,8.0,Automatic,4x4,4,Left wheel,Grey,0,(4-5],No,357246.0,[0-4],(300.000-400.000]
14000,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,50000 km,4.0,Tiptronic,Front,4,Left wheel,Grey,10,(1-2],No,50000.0,(8-12],[0-100.000]
17923,473,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,127842 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,127842.0,[0-4],(100.000-200.000]
54518,831,HYUNDAI,Tucson,2017,Jeep,Yes,Petrol,40193 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,40193.0,[0-4],[0-100.000]
10349,0,other,other,<2006,Hatchback,No,Petrol,180000 km,4.0,Manual,Front,4,Left wheel,Silver,6,(1-2],No,180000.0,(4-8],(100.000-200.000]
8154,0,TOYOTA,other,<2006,Hatchback,No,Petrol,115000 km,4.0,Automatic,Front,4,Right-hand drive,Silver,7,(1-2],No,115000.0,(4-8],(100.000-200.000]
282,289,FORD,other,2008,Jeep,Yes,Hybrid,220474 km,4.0,Automatic,Front,4,Left wheel,Grey,0,[0-1],No,220474.0,[0-4],(200.000-300.000]
7527,640,VOLKSWAGEN,other,2013,Sedan,Yes,Diesel,132310 km,4.0,Automatic,Front,4,Left wheel,Grey,12,(1-2],No,132310.0,(8-12],(100.000-200.000]
3450,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,60762 km,4.0,Automatic,Front,4,Left wheel,White,12,(2-3],No,60762.0,(8-12],[0-100.000]
22063,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,142264 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,142264.0,[0-4],(100.000-200.000]
2901,503,HONDA,other,2012,Sedan,Yes,Hybrid,146403 km,4.0,Automatic,Front,4,Left wheel,White,0,(1-2],No,146403.0,[0-4],(100.000-200.000]
4704,585,TOYOTA,other,2013,Sedan,Yes,Petrol,227371 km,4.0,Automatic,Front,4,Left wheel,Silver,12,(1-2],No,227371.0,(8-12],(200.000-300.000]
5331,0,VOLKSWAGEN,other,<2006,Sedan,Yes,Petrol,175000 km,6.0,Manual,Front,4,Left wheel,Grey,6,(2-3],No,175000.0,(4-8],(100.000-200.000]
941,642,VOLKSWAGEN,other,2012,Sedan,Yes,Diesel,203440 km,4.0,Automatic,Front,4,Left wheel,Black,12,(1-2],No,203440.0,(8-12],(200.000-300.000]
16900,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,70000 km,4.0,Automatic,Front,4,Left wheel,Blue,4,(1-2],No,70000.0,[0-4],[0-100.000]
18189,0,NISSAN,other,2010,Jeep,Yes,Petrol,122000 km,4.0,Automatic,4x4,4,Left wheel,Silver,4,(2-3],No,122000.0,[0-4],(100.000-200.000]
5331,0,other,other,<2006,Minivan,No,Petrol,127000 km,4.0,Automatic,Front,4,Left wheel,Green,4,(2-3],No,127000.0,[0-4],(100.000-200.000]
42651,1017,MERCEDES-BENZ,other,2017,Jeep,Yes,Petrol,44995 km,4.0,Automatic,4x4,4,Left wheel,Black,0,(1-2],No,44995.0,[0-4],[0-100.000]
15524,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,122324 km,4.0,Automatic,Front,4,Left wheel,Red,7,(1-2],No,122324.0,(4-8],(100.000-200.000]
17249,0,BMW,other,2007,Sedan,Yes,Petrol,111111 km,6.0,Tiptronic,Rear,4,Left wheel,Grey,10,(2-3],No,111111.0,(8-12],(100.000-200.000]
73071,0,LEXUS,other,2013,Sedan,Yes,Petrol,56000 km,6.0,Tiptronic,Rear,4,Left wheel,Black,12,(3-4],No,56000.0,(8-12],[0-100.000]
862,333,FORD,other,2014,Sedan,Yes,Hybrid,186048 km,4.0,Automatic,Front,4,Left wheel,Black,0,(1-2],No,186048.0,[0-4],(100.000-200.000]
28909,831,HYUNDAI,Elantra,2017,Sedan,Yes,Diesel,98000 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,98000.0,[0-4],[0-100.000]
8467,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,573249 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,573249.0,[0-4],(500.000-600.000]
50,0,TOYOTA,Aqua,2013,Sedan,No,Hybrid,130000 km,4.0,Automatic,Rear,4,Right-hand drive,other,0,(1-2],No,130000.0,[0-4],(100.000-200.000]
14426,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,169024 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,169024.0,[0-4],(100.000-200.000]
9000,1325,VOLKSWAGEN,other,2011,Minivan,No,Petrol,126000 km,4.0,Automatic,Front,4,Right-hand drive,Silver,6,(1-2],No,126000.0,(4-8],(100.000-200.000]
30734,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,200179 km,6.0,Automatic,4x4,4,Left wheel,Black,12,(3-4],No,200179.0,(8-12],(200.000-300.000]
22580,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,156666 km,4.0,Automatic,Front,4,Left wheel,Black,12,(2-3],No,156666.0,(8-12],(100.000-200.000]
862,259,CHEVROLET,other,2014,Jeep,Yes,Hybrid,133195 km,4.0,Automatic,Front,4,Left wheel,Black,0,(1-2],No,133195.0,[0-4],(100.000-200.000]
7464,247,HONDA,FIT,2014,Hatchback,Yes,Hybrid,114950 km,4.0,Automatic,Front,4,Left wheel,Blue,4,(1-2],No,114950.0,[0-4],(100.000-200.000]
1333,1091,FORD,other,2016,Sedan,Yes,Petrol,154850 km,4.0,Automatic,Front,4,Left wheel,Black,12,(2-3],No,154850.0,(8-12],(100.000-200.000]
59865,879,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,13000 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,13000.0,[0-4],[0-100.000]
49237,1342,TOYOTA,other,2017,Jeep,Yes,Petrol,94262 km,4.0,Automatic,Rear,4,Left wheel,White,12,(2-3],No,94262.0,(8-12],[0-100.000]
68223,1327,HYUNDAI,H1,2018,Universal,Yes,Diesel,27406 km,4.0,Automatic,Front,4,Left wheel,other,4,(2-3],No,27406.0,[0-4],[0-100.000]
392,1017,MERCEDES-BENZ,other,2017,Sedan,Yes,Petrol,1600 km,4.0,Automatic,Rear,4,Left wheel,Black,12,(1-2],No,1600.0,(8-12],[0-100.000]
7683,0,NISSAN,other,2006,Sedan,Yes,CNG,200000 km,4.0,Variator,Front,4,Left wheel,Silver,2,(1-2],No,200000.0,[0-4],(100.000-200.000]
22266,0,FORD,other,2013,Sedan,Yes,Petrol,85500 km,4.0,Automatic,Front,4,Left wheel,Black,8,(1-2],Yes,85500.0,(4-8],[0-100.000]
2430,1598,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,175614 km,6.0,Automatic,Rear,4,Left wheel,Black,12,(2-3],No,175614.0,(8-12],(100.000-200.000]
282,333,FORD,other,2014,Sedan,Yes,Hybrid,0 km,4.0,Automatic,Front,4,Left wheel,Silver,0,(1-2],No,130000.0,[0-4],(100.000-200.000]
392,629,NISSAN,other,2015,Jeep,Yes,Petrol,85944 km,4.0,Automatic,4x4,4,Left wheel,Black,0,(1-2],No,85944.0,[0-4],[0-100.000]
33556,765,MERCEDES-BENZ,other,2015,Sedan,Yes,Petrol,0 km,4.0,Automatic,Rear,4,Left wheel,Black,12,(1-2],No,130000.0,(8-12],(100.000-200.000]
39161,831,SSANGYONG,other,2017,Jeep,Yes,Diesel,73000 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,73000.0,[0-4],[0-100.000]
16308,0,FORD,other,2008,Microbus,No,Diesel,180000 km,4.0,Manual,Front,4,Left wheel,White,2,(2-3],No,180000.0,[0-4],(100.000-200.000]
17719,0,TOYOTA,Camry,2009,Sedan,Yes,Hybrid,92000 km,4.0,Tiptronic,Front,4,Left wheel,other,8,(2-3],No,92000.0,(4-8],[0-100.000]
43278,1514,LEXUS,other,2011,Jeep,Yes,Petrol,160138 km,8.0,Automatic,4x4,4,Left wheel,White,0,(4-5],No,160138.0,[0-4],(100.000-200.000]
470,1058,HYUNDAI,Santa FE,2012,Jeep,Yes,Petrol,197923 km,6.0,Automatic,4x4,4,Left wheel,Red,12,(3-4],No,197923.0,(8-12],(100.000-200.000]
20385,738,CHEVROLET,Cruze,2017,Sedan,No,Petrol,42000 km,4.0,Tiptronic,Front,5,Left wheel,Black,12,(1-2],Yes,42000.0,(8-12],[0-100.000]
941,1935,TOYOTA,other,2016,Jeep,Yes,Petrol,254805 km,8.0,Automatic,4x4,4,Left wheel,White,12,(4-5],No,254805.0,(8-12],(200.000-300.000]
49858,1077,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,48000 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,48000.0,[0-4],[0-100.000]
8781,0,NISSAN,other,<2006,Minivan,Yes,Diesel,230000 km,4.0,Automatic,4x4,4,Right-hand drive,White,4,(3-4],Yes,230000.0,[0-4],(200.000-300.000]
220,1055,MERCEDES-BENZ,other,2013,Sedan,Yes,Petrol,159250 km,6.0,Automatic,Rear,4,Left wheel,Black,12,(3-4],No,159250.0,(8-12],(100.000-200.000]
9722,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,582376 km,4.0,Automatic,Front,4,Left wheel,other,4,(1-2],No,582376.0,[0-4],(500.000-600.000]
21326,0,MERCEDES-BENZ,other,2006,Sedan,Yes,Petrol,2000 km,8.0,Automatic,Rear,4,Left wheel,Grey,12,(4-5],No,2000.0,(8-12],[0-100.000]
51075,1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,40800 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,40800.0,[0-4],[0-100.000]
15241,707,HYUNDAI,other,2011,Coupe,Yes,Petrol,117492 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(1-2],No,117492.0,[0-4],(100.000-200.000]
2587,382,FORD,other,2015,Sedan,Yes,Hybrid,88795 km,4.0,Automatic,Front,4,Left wheel,Black,0,(1-2],No,88795.0,[0-4],[0-100.000]
15524,1347,HYUNDAI,H1,2008,Minivan,Yes,Diesel,56769 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(2-3],No,56769.0,[0-4],[0-100.000]
27911,0,MERCEDES-BENZ,other,2014,Sedan,Yes,Petrol,70000 km,4.0,Tiptronic,Rear,4,Left wheel,other,8,(1-2],Yes,70000.0,(4-8],[0-100.000]
4861,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,136861 km,4.0,Automatic,Front,4,Left wheel,Blue,12,(2-3],No,136861.0,(8-12],(100.000-200.000]
29793,0,MERCEDES-BENZ,other,<2006,Sedan,Yes,Petrol,263000 km,4.0,Automatic,Rear,4,Left wheel,Black,0,(3-4],No,263000.0,[0-4],(200.000-300.000]
18208,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,95665 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(1-2],No,95665.0,[0-4],[0-100.000]
549,481,HYUNDAI,Sonata,2017,Sedan,Yes,Hybrid,107387 km,4.0,Automatic,Front,4,Left wheel,Silver,12,(1-2],No,107387.0,(8-12],(100.000-200.000]
30,0,NISSAN,other,2006,Hatchback,No,Petrol,0 km,4.0,Automatic,Front,4,Right-hand drive,Red,4,(1-2],No,130000.0,[0-4],(100.000-200.000]
34497,779,TOYOTA,other,2013,Jeep,No,Petrol,65350 km,4.0,Tiptronic,Front,4,Left wheel,White,12,(2-3],No,65350.0,(8-12],[0-100.000]
6272,1522,other,other,<2006,other,No,Petrol,130000 km,4.0,Manual,Front,4,Left wheel,Silver,0,(1-2],No,130000.0,[0-4],(100.000-200.000]
4924,1282,CHEVROLET,other,2007,Jeep,Yes,Diesel,183923 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,183923.0,[0-4],(100.000-200.000]
4704,0,other,other,<2006,Hatchback,No,Diesel,11111 km,4.0,Manual,Front,4,Left wheel,Red,2,(1-2],Yes,11111.0,[0-4],[0-100.000]
43576,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,97129 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(2-3],No,97129.0,[0-4],[0-100.000]
7840,0,MERCEDES-BENZ,other,<2006,Sedan,Yes,CNG,140000 km,4.0,Manual,Rear,4,Left wheel,Black,4,(1-2],No,140000.0,[0-4],(100.000-200.000]
28225,1079,TOYOTA,other,2018,Jeep,No,Petrol,24000 km,4.0,Automatic,Front,4,Left wheel,Grey,8,(1-2],No,24000.0,(4-8],[0-100.000]
700,0,other,other,<2006,Sedan,No,Petrol,0 km,4.0,Manual,Front,4,Left wheel,White,2,(1-2],No,130000.0,[0-4],(100.000-200.000]
2352,0,other,other,<2006,Hatchback,No,Petrol,300000 km,4.0,Manual,Front,4,Left wheel,Silver,2,(1-2],No,300000.0,[0-4],(200.000-300.000]
18817,738,CHEVROLET,Cruze,2017,Hatchback,Yes,Petrol,29094 km,4.0,Automatic,Front,4,Left wheel,Grey,0,(1-2],No,29094.0,[0-4],[0-100.000]
4861,382,FORD,other,2015,Sedan,Yes,Hybrid,148709 km,4.0,Automatic,Front,4,Left wheel,Red,12,(1-2],No,148709.0,(8-12],(100.000-200.000]
13172,1399,LEXUS,other,2010,Jeep,Yes,Hybrid,186005 km,6.0,Automatic,4x4,4,Left wheel,Silver,12,(3-4],No,186005.0,(8-12],(100.000-200.000]
37320,1055,MERCEDES-BENZ,other,2013,Sedan,Yes,Petrol,156800 km,4.0,Tiptronic,4x4,4,Left wheel,Black,12,(3-4],No,156800.0,(8-12],(100.000-200.000]
706,1017,FORD,other,2017,Jeep,Yes,Petrol,251430 km,4.0,Automatic,Front,4,Left wheel,Blue,12,(1-2],No,251430.0,(8-12],(200.000-300.000]
39201,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,35000 km,4.0,Automatic,Front,4,Left wheel,Grey,10,(2-3],No,35000.0,(8-12],[0-100.000]
36426,880,HYUNDAI,Elantra,2018,Sedan,Yes,LPG,35643 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,35643.0,[0-4],[0-100.000]
8467,0,HONDA,other,2006,Hatchback,No,Petrol,250000 km,4.0,Manual,Front,4,Right-hand drive,Grey,4,(1-2],No,250000.0,[0-4],(200.000-300.000]
7840,0,MERCEDES-BENZ,other,<2006,Coupe,Yes,Petrol,255000 km,6.0,Tiptronic,Rear,2,Left wheel,Silver,4,(3-4],No,255000.0,[0-4],(200.000-300.000]
